date,temp_min,temp_max,temp_mean,temp_quick_change,wind_min,wind_max,wind_mean,wind_quick_change,pressure_min,pressure_max,pressure_mean,pressure_quick_change,sun_irr_min,sun_irr_max,sun_irr_mean,sun_time_min,sun_time_max,sun_time_mean,sun_irr_quick_change,sun_time_quick_change,precip_min,precip_max,precip_mean,precip_total,precipitation_quick_change,cloud_min,cloud_max,cloud_mean,cloud_quick_change
2011-09-20,11.5,16.1,13.674999999999999,False,2.0,5.0,3.5,False,,,,,0.0,362.34,73.84916666666668,0.0,1652.0,228.70833333333334,True,True,,,,,,0.0,100.0,71.0,True
2011-09-21,11.6,13.0,12.22,False,0.0,3.0,1.875,False,,,,,0.0,80.23,25.777083333333334,0.0,446.0,19.75,False,False,,,,,,0.0,113.0,79.29166666666667,False
2011-09-22,11.4,14.9,13.033333333333333,False,3.0,6.0,4.5,False,,,,,0.0,406.11,107.04791666666667,0.0,2891.0,764.8333333333334,True,True,,,,,,0.0,100.0,50.083333333333336,False
2011-09-23,9.7,14.5,12.0,True,2.0,7.0,4.708333333333333,False,,,,,0.0,511.1,154.415,0.0,3600.0,1758.4583333333333,True,True,,,,,,0.0,38.0,2.6666666666666665,False
2011-09-24,8.8,14.6,12.033333333333333,True,0.0,6.0,2.9583333333333335,False,,,,,0.0,501.67,147.93333333333334,0.0,3600.0,1687.375,True,True,,,,,,0.0,0.0,0.0,False
2011-09-25,11.4,16.6,14.266666666666666,True,0.0,5.0,2.1666666666666665,False,,,,,0.0,469.11,92.23,0.0,3425.0,461.5,True,True,,,,,,0.0,100.0,45.5,False
2011-09-26,11.1,17.0,14.166666666666666,True,0.0,4.0,2.4583333333333335,False,,,,,0.0,356.91,92.49291666666666,0.0,3600.0,861.3333333333334,True,True,,,,,,0.0,100.0,44.458333333333336,True
2011-09-27,10.9,15.1,12.766666666666666,True,1.0,6.0,3.25,False,,,,,0.0,403.55,123.31583333333333,0.0,3600.0,1413.4583333333333,True,True,,,,,,0.0,88.0,4.75,False
2011-09-28,9.8,15.6,13.366666666666667,True,1.0,5.0,3.4583333333333335,False,,,,,0.0,278.84,62.84791666666666,0.0,3324.0,441.0,True,True,,,,,,0.0,100.0,25.625,False
2011-09-29,13.6,18.9,16.333333333333332,True,2.0,6.0,3.2083333333333335,False,,,,,0.0,433.22,112.71833333333335,0.0,3600.0,1191.7916666666667,True,True,,,,,,0.0,88.0,22.5,False
2011-09-30,13.4,18.0,15.866666666666665,True,0.0,6.0,3.0833333333333335,False,,,,,0.0,432.93,105.55041666666666,0.0,3600.0,1047.5,True,True,,,,,,0.0,38.0,8.958333333333334,False
2011-10-01,11.4,16.4,13.799999999999999,True,0.0,2.0,1.0833333333333333,False,,,,,0.0,445.92,127.13541666666667,0.0,3600.0,1606.4166666666667,True,True,,,,,,0.0,38.0,1.6521739130434783,False
2011-10-02,10.8,15.7,13.866666666666667,True,0.0,4.0,2.0,False,,,,,0.0,364.32,82.25,0.0,3600.0,529.9583333333334,True,True,,,,,,0.0,100.0,33.625,False
2011-10-03,12.0,14.8,13.066666666666668,False,1.0,6.0,3.3333333333333335,False,,,,,0.0,141.92,33.43458333333333,0.0,873.0,42.333333333333336,True,True,,,,,,25.0,100.0,92.20833333333333,False
2011-10-04,13.4,16.0,14.533333333333333,False,2.0,8.0,5.666666666666667,False,,,,,0.0,420.84,103.64583333333333,0.0,3600.0,1003.6666666666666,True,True,,,,,,0.0,100.0,48.583333333333336,True
2011-10-05,10.3,14.5,12.299999999999999,True,3.0,7.0,5.25,False,,,,,0.0,414.46,105.855,0.0,3600.0,1248.5,True,True,,,,,,0.0,100.0,35.541666666666664,False
2011-10-06,11.1,14.3,13.1,False,3.0,6.0,4.208333333333333,False,,,,,0.0,139.61,31.467083333333335,0.0,71.0,5.333333333333333,True,False,,,,,,0.0,100.0,62.130434782608695,False
2011-10-07,7.3,9.4,8.4,False,2.0,7.0,4.041666666666667,False,,,,,0.0,262.14,64.11125,0.0,3600.0,683.75,True,True,,,,,,0.0,100.0,27.75,False
2011-10-08,5.3,10.3,7.866666666666667,True,1.0,6.0,2.9166666666666665,False,,,,,0.0,317.28,68.93833333333333,0.0,3600.0,418.0833333333333,True,True,,,,,,0.0,100.0,38.083333333333336,False
2011-10-09,2.9,9.2,6.7,True,0.0,6.0,3.0,False,,,,,0.0,349.56,90.07625,0.0,3600.0,1155.5416666666667,True,True,,,,,,0.0,113.0,19.333333333333332,False
2011-10-10,5.7,10.2,8.295833333333333,False,1.0,6.0,3.0416666666666665,False,,,,,0.0,131.61,29.255,0.0,0.0,0.0,False,False,,,,,,0.0,100.0,72.0,False
2011-10-11,5.0,10.0,7.504166666666666,False,0.0,5.0,3.0,False,,,,,0.0,390.23,97.64583333333333,0.0,3600.0,1362.7083333333333,True,True,,,,,,0.0,25.0,3.1666666666666665,False
2011-10-12,3.9,8.6,6.083333333333333,False,0.0,6.0,3.25,False,,,,,0.0,387.53,88.87541666666665,0.0,3600.0,1114.375,True,True,,,,,,0.0,75.0,9.416666666666666,False
2011-10-13,3.8,7.6,5.679166666666667,False,2.0,8.0,4.625,False,,,,,0.0,363.19,84.26708333333333,0.0,3600.0,1052.5416666666667,True,True,,,,,,0.0,100.0,27.708333333333332,True
2011-10-14,2.5,8.6,4.954166666666667,False,0.0,3.0,2.0833333333333335,False,,,,,0.0,373.61,92.01166666666667,0.0,3600.0,1336.4166666666667,True,True,,,,,,0.0,75.0,5.791666666666667,False
2011-10-15,2.4,10.5,6.683333333333334,False,0.0,5.0,2.4166666666666665,False,,,,,0.0,271.32,57.95583333333334,0.0,3600.0,648.5416666666666,True,True,,,,,,0.0,100.0,21.375,True
2011-10-16,4.5,10.5,7.045833333333333,False,1.0,6.0,3.0,True,,,,,0.0,341.52,85.90375,0.0,3600.0,1273.125,True,True,,,,,,0.0,50.0,3.125,False
2011-10-17,3.8,6.4,5.295833333333333,False,2.0,4.0,2.625,False,,,,,0.0,157.68,30.883750000000003,0.0,2141.0,169.91666666666666,True,True,,,,,,0.0,113.0,66.29166666666667,True
2011-10-18,5.2,10.1,7.520833333333333,False,2.0,8.0,5.590909090909091,True,,,,,0.0,139.79,20.344583333333333,0.0,46.0,4.791666666666667,True,False,,,,,,0.0,113.0,77.26086956521739,False
2011-10-19,4.7,9.3,6.716666666666666,False,2.0,6.0,4.0,False,,,,,0.0,235.29,48.61291666666667,0.0,2109.0,408.2083333333333,True,True,,,,,,0.0,100.0,51.78260869565217,False
2011-10-20,2.9,8.3,5.6000000000000005,False,2.0,6.0,3.4166666666666665,False,,,,,0.0,335.47,71.64458333333333,0.0,3600.0,833.125,True,True,,,,,,0.0,100.0,32.916666666666664,True
2011-10-21,2.6,7.0,4.7375,False,1.0,5.0,3.4583333333333335,False,,,,,0.0,334.86,80.44,0.0,3600.0,1327.5416666666667,True,True,,,,,,0.0,100.0,5.75,True
2011-10-22,6.4,13.0,10.5,False,2.0,5.0,3.4583333333333335,False,,,,,0.0,191.34,33.57416666666666,0.0,2315.0,190.33333333333334,True,True,,,,,,63.0,113.0,98.5,False
2011-10-23,4.9,11.3,8.620833333333334,False,2.0,4.0,2.8333333333333335,False,,,,,0.0,292.06,71.91208333333334,0.0,3600.0,1299.2916666666667,True,True,,,,,,0.0,100.0,22.958333333333332,False
2011-10-24,3.9,7.7,5.791666666666667,False,0.0,5.0,2.3043478260869565,False,,,,,0.0,193.29,33.59875,0.0,1894.0,160.91666666666666,True,True,,,,,,0.0,100.0,47.869565217391305,True
2011-10-25,5.6,10.5,7.7625,False,0.0,4.0,1.6666666666666667,False,,,,,0.0,180.01,45.18625,0.0,3319.0,740.875,True,True,,,,,,0.0,100.0,27.666666666666668,True
2011-10-26,6.9,9.8,8.266666666666667,False,2.0,9.0,4.916666666666667,False,,,,,0.0,266.28,55.3825,0.0,3600.0,733.7916666666666,True,True,,,,,,0.0,100.0,32.458333333333336,False
2011-10-27,7.8,9.6,8.770833333333334,False,0.0,5.0,1.9166666666666667,False,,,,,0.0,86.42,14.871250000000002,0.0,0.0,0.0,False,False,,,,,,100.0,113.0,103.79166666666667,True
2011-10-28,8.3,9.7,9.049999999999999,False,1.0,5.0,3.5416666666666665,False,,,,,0.0,85.21,14.394583333333332,0.0,0.0,0.0,False,False,,,,,,25.0,113.0,99.79166666666667,False
2011-10-29,5.5,10.7,7.641666666666667,False,0.0,5.0,2.25,True,,,,,0.0,276.61,58.6575,0.0,3600.0,1127.0416666666667,True,True,,,,,,0.0,0.0,0.0,False
2011-10-30,4.8,11.5,8.541666666666666,False,2.0,6.0,3.3333333333333335,False,,,,,0.0,79.19,13.895833333333334,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,83.45833333333333,False
2011-10-31,8.2,11.7,9.799999999999999,False,1.0,4.0,2.375,False,,,,,0.0,249.1,54.79791666666667,0.0,3600.0,1160.25,True,True,,,,,,0.0,100.0,16.708333333333332,True
2011-11-01,8.9,12.7,10.633333333333333,False,1.0,3.0,2.375,False,,,,,0.0,83.46,17.52958333333333,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,95.5,False
2011-11-02,9.7,11.0,10.433333333333334,False,0.0,5.0,2.0,False,,,,,0.0,34.42,8.265,0.0,0.0,0.0,False,False,,,,,,100.0,113.0,101.08333333333333,False
2011-11-03,8.8,10.4,9.616666666666667,False,0.0,6.0,2.875,False,,,,,0.0,32.18,7.447500000000001,0.0,0.0,0.0,False,False,,,,,,100.0,100.0,100.0,False
2011-11-04,7.5,9.5,8.483333333333333,False,2.0,6.0,3.625,False,,,,,0.0,33.93,7.534166666666667,0.0,0.0,0.0,False,False,,,,,,88.0,100.0,98.5,False
2011-11-05,7.6,8.8,8.279166666666667,False,1.0,4.0,2.875,False,,,,,0.0,33.47,6.8308333333333335,0.0,0.0,0.0,False,False,,,,,,100.0,113.0,107.04166666666667,False
2011-11-06,7.4,9.3,8.354166666666666,False,0.0,5.0,2.8333333333333335,False,,,,,0.0,111.11,21.995833333333334,0.0,25.0,1.0416666666666667,True,False,,,,,,75.0,113.0,99.0,False
2011-11-07,5.5,8.2,7.175,False,0.0,4.0,1.8333333333333333,False,,,,,0.0,34.11,5.79375,0.0,0.0,0.0,False,False,,,,,,75.0,113.0,99.58333333333333,False
2011-11-08,5.0,7.1,5.891666666666667,False,0.0,4.0,1.8333333333333333,False,,,,,0.0,162.21,32.28541666666667,0.0,3600.0,538.7083333333334,True,True,,,,,,0.0,113.0,59.583333333333336,True
2011-11-09,3.9,8.6,6.5375000000000005,False,0.0,2.0,0.9583333333333334,False,,,,,0.0,96.78,16.918333333333333,0.0,2972.0,141.375,False,True,,,,,,0.0,113.0,68.77272727272727,True
2011-11-10,4.4,7.9,6.2124999999999995,False,0.0,3.0,1.5238095238095237,False,,,,,0.0,137.75,26.685833333333335,0.0,3600.0,451.875,True,True,,,,,,0.0,113.0,63.208333333333336,False
2011-11-11,2.8,4.7,3.295833333333333,False,1.0,4.0,2.5294117647058822,False,,,,,0.0,66.96,13.604583333333332,0.0,0.0,0.0,False,False,,,,,,88.0,113.0,104.56521739130434,False
2011-11-12,-0.1,2.9,1.6749999999999998,False,0.0,2.0,1.1666666666666667,False,,,,,0.0,201.69,33.913333333333334,0.0,3600.0,631.625,True,True,,,,,,100.0,113.0,111.30434782608695,False
2011-11-13,0.1,4.2,2.658333333333333,False,2.0,5.0,3.0416666666666665,False,,,,,0.0,88.07,14.064583333333333,0.0,1551.0,94.5,True,True,,,,,,0.0,113.0,66.33333333333333,False
2011-11-14,2.6,7.1,5.1125,False,2.0,5.0,3.4166666666666665,False,,,,,0.0,172.79,22.78,0.0,3336.0,273.2083333333333,True,True,,,,,,0.0,100.0,35.666666666666664,False
2011-11-15,2.7,5.9,4.625,False,0.0,4.0,1.9583333333333333,False,,,,,0.0,188.44,36.12833333333333,0.0,3600.0,887.625,True,True,,,,,,0.0,100.0,10.958333333333334,True
2011-11-16,1.7,5.1,2.904166666666667,False,0.0,6.0,3.0833333333333335,False,,,,,0.0,175.35,31.91,0.0,3600.0,914.7083333333334,True,True,,,,,,0.0,100.0,16.708333333333332,False
2011-11-17,0.5,4.9,3.4958333333333336,False,2.0,6.0,4.083333333333333,False,,,,,0.0,148.23,28.6425,0.0,3600.0,649.7083333333334,True,True,,,,,,0.0,100.0,38.041666666666664,False
2011-11-18,-0.2,9.3,3.8333333333333335,False,1.0,5.0,3.625,False,,,,,0.0,102.85,13.904583333333333,0.0,1866.0,115.25,False,True,,,,,,0.0,100.0,61.0,True
2011-11-19,3.9,10.0,6.554166666666667,False,0.0,6.0,2.7083333333333335,False,,,,,0.0,167.27,31.046666666666667,0.0,3600.0,976.8333333333334,True,True,,,,,,0.0,100.0,33.375,True
2011-11-20,4.2,6.2,5.220833333333333,False,0.0,5.0,2.875,False,,,,,0.0,54.65,8.452499999999999,0.0,0.0,0.0,False,False,,,,,,88.0,113.0,101.125,False
2011-11-21,3.9,6.8,5.8625,False,1.0,4.0,2.2083333333333335,False,,,,,0.0,53.92,5.361666666666667,0.0,0.0,0.0,False,False,,,,,,100.0,113.0,103.25,False
2011-11-22,2.3,4.1,2.904166666666667,False,0.0,3.0,1.2083333333333333,False,,,,,0.0,20.04,3.6162500000000004,0.0,0.0,0.0,False,False,,,,,,25.0,113.0,98.0,False
2011-11-23,2.0,7.0,5.4875,False,2.0,5.0,3.625,False,,,,,0.0,21.54,3.7916666666666665,0.0,0.0,0.0,False,False,,,,,,88.0,100.0,99.5,False
2011-11-24,5.0,8.8,6.7625,False,1.0,6.0,3.75,False,,,,,0.0,68.92,11.839166666666666,0.0,1726.0,152.75,False,True,,,,,,0.0,100.0,53.708333333333336,False
2011-11-25,5.6,9.0,7.816666666666666,False,3.0,7.0,4.833333333333333,False,,,,,0.0,45.63,7.9175,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,66.875,True
2011-11-26,4.0,6.8,5.241666666666666,False,4.0,7.0,5.333333333333333,False,,,,,0.0,140.5,25.223333333333333,0.0,3600.0,870.375,True,True,,,,,,0.0,100.0,20.375,True
2011-11-27,1.3,11.2,8.358333333333333,True,4.0,10.0,6.166666666666667,False,,,,,0.0,25.22,3.575416666666667,0.0,32.0,1.3333333333333333,False,False,,,,,,0.0,113.0,66.25,True
2011-11-28,1.8,5.7,4.0125,False,2.0,9.0,6.291666666666667,False,,,,,0.0,137.66,23.73375,0.0,3600.0,857.4166666666666,True,True,,,,,,0.0,75.0,5.208333333333333,False
2011-11-29,5.0,6.9,5.8999999999999995,False,2.0,5.0,3.75,False,,,,,0.0,38.12,5.646249999999999,0.0,0.0,0.0,False,False,,,,,,0.0,100.0,55.0,False
2011-11-30,5.2,8.5,6.545833333333333,False,4.0,7.0,5.416666666666667,False,,,,,0.0,111.66,18.565,0.0,3596.0,499.0,False,True,,,,,,0.0,100.0,39.625,False
2011-12-01,3.6,6.7,5.458333333333333,False,2.0,10.0,5.782608695652174,False,,,,,0.0,37.48,6.02875,0.0,0.0,0.0,False,False,,,,,,0.0,100.0,64.20833333333333,True
2011-12-02,-0.1,5.8,3.3708333333333336,False,3.0,5.0,3.7083333333333335,False,,,,,0.0,34.05,6.580416666666667,0.0,0.0,0.0,False,False,,,,,,0.0,38.0,3.2083333333333335,False
2011-12-03,-0.7,4.9,2.2708333333333335,False,1.0,8.0,4.833333333333333,False,,,,,0.0,52.75,8.3875,0.0,1621.0,83.58333333333333,False,True,,,,,,0.0,100.0,63.09090909090909,False
2011-12-04,1.6,5.5,4.254166666666666,False,2.0,6.0,4.583333333333333,False,,,,,0.0,93.19,15.203333333333333,0.0,3534.0,397.7083333333333,False,True,,,,,,0.0,100.0,70.41666666666667,False
2011-12-05,0.4,1.9,1.2541666666666667,False,2.0,6.0,3.625,False,,,,,0.0,116.86,19.590833333333332,0.0,3600.0,615.0833333333334,True,True,,,,,,0.0,113.0,42.833333333333336,True
2011-12-06,-0.9,1.4,0.24583333333333335,False,1.0,6.0,2.7916666666666665,False,,,,,0.0,96.39,13.345416666666667,0.0,2651.0,287.0,True,True,,,,,,0.0,100.0,23.041666666666668,False
2011-12-07,0.0,2.8,1.8208333333333335,False,2.0,5.0,3.7083333333333335,False,,,,,0.0,91.33,12.172916666666667,0.0,1817.0,168.0,True,True,,,,,,25.0,113.0,85.625,False
2011-12-08,-1.7,1.8,0.00416666666666667,False,2.0,6.0,3.4583333333333335,False,,,,,0.0,110.34,17.371666666666666,0.0,3600.0,719.4583333333334,True,True,,,,,,0.0,100.0,50.541666666666664,True
2011-12-09,0.9,4.9,3.375,False,4.0,11.0,6.75,False,,,,,0.0,80.49,8.0,0.0,3566.0,171.04166666666666,False,True,,,,,,0.0,113.0,83.5,True
2011-12-10,0.0,3.4,2.0124999999999997,False,0.0,7.0,4.291666666666667,False,,,,,0.0,41.55,7.510833333333333,0.0,1574.0,68.125,False,True,,,,,,0.0,100.0,81.83333333333333,True
2011-12-11,-0.6,1.0,0.1375,False,1.0,5.0,2.625,False,,,,,0.0,65.3,7.6499999999999995,0.0,47.0,1.9583333333333333,False,False,,,,,,0.0,113.0,76.625,True
2011-12-12,1.4,3.7,2.9958333333333336,False,2.0,5.0,3.75,False,,,,,0.0,34.35,5.533333333333332,0.0,0.0,0.0,False,False,,,,,,38.0,100.0,95.41666666666667,False
2011-12-13,2.7,5.1,3.7708333333333335,False,2.0,9.0,5.083333333333333,False,,,,,0.0,71.57,8.625416666666666,0.0,955.0,62.625,False,True,,,,,,13.0,100.0,80.29166666666667,False
2011-12-14,3.5,4.8,4.233333333333333,False,3.0,7.0,4.791666666666667,False,,,,,0.0,86.63,12.56125,0.0,2874.0,372.125,False,True,,,,,,0.0,100.0,32.416666666666664,True
2011-12-15,2.1,4.7,3.2375000000000003,False,1.0,5.0,3.4166666666666665,False,,,,,0.0,90.5,13.147499999999999,0.0,3172.0,359.6666666666667,False,True,,,,,,0.0,100.0,47.5,False
2011-12-16,2.2,4.2,3.0375,False,1.0,5.0,2.7083333333333335,False,,,,,0.0,32.58,5.7683333333333335,0.0,0.0,0.0,False,False,,,,,,25.0,100.0,84.54166666666667,False
2011-12-17,0.3,3.3,1.625,False,0.0,7.0,3.5416666666666665,False,,,,,0.0,8.66,1.2895833333333333,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,91.83333333333333,True
2011-12-18,0.1,1.4,0.7666666666666666,False,3.0,5.0,3.8333333333333335,False,,,,,0.0,15.45,2.362083333333333,0.0,0.0,0.0,False,False,,,,,,75.0,113.0,104.95833333333333,False
2011-12-19,-0.4,0.5,0.17916666666666667,False,3.0,5.0,3.9166666666666665,False,,,,,0.0,25.19,4.062916666666667,0.0,0.0,0.0,False,False,,,,,,50.0,113.0,92.33333333333333,False
2011-12-20,-0.3,1.7,0.875,False,2.0,4.0,3.0434782608695654,False,,,,,0.0,55.45,8.06625,0.0,2716.0,140.375,False,True,,,,,,0.0,100.0,68.29166666666667,True
2011-12-21,-1.2,1.0,0.3041666666666667,False,0.0,3.0,1.7083333333333333,False,,,,,0.0,29.91,4.227083333333334,0.0,0.0,0.0,False,False,,,,,,25.0,100.0,89.125,False
2011-12-22,-1.2,1.0,-0.2791666666666667,False,1.0,3.0,2.0833333333333335,False,,,,,0.0,47.56,8.038333333333334,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,84.95833333333333,True
2011-12-23,1.3,6.4,3.779166666666667,False,3.0,5.0,3.5833333333333335,False,,,,,0.0,16.42,2.8699999999999997,0.0,0.0,0.0,False,False,,,,,,100.0,113.0,101.625,False
2011-12-24,-0.4,6.5,3.2291666666666665,False,1.0,3.0,2.0833333333333335,False,,,,,0.0,54.66,8.53125,0.0,123.0,5.125,False,False,,,,,,0.0,113.0,48.083333333333336,True
2011-12-25,-0.1,9.4,4.1625000000000005,False,2.0,9.0,4.833333333333333,False,,,,,0.0,65.48,8.299583333333333,0.0,2468.0,197.16666666666666,False,True,,,,,,0.0,100.0,41.166666666666664,True
2011-12-26,6.9,10.9,8.658333333333333,False,2.0,12.0,7.083333333333333,True,,,,,0.0,64.5,8.741249999999999,0.0,771.0,32.125,False,True,,,,,,0.0,100.0,37.666666666666664,False
2011-12-27,4.2,11.3,7.904166666666666,False,5.0,10.0,7.958333333333333,False,,,,,0.0,101.29,15.120416666666666,0.0,3600.0,607.5833333333334,True,True,,,,,,,,,
2011-12-28,0.6,4.7,2.7375000000000003,False,1.0,6.0,3.375,False,,,,,0.0,66.34,10.577916666666667,0.0,900.0,37.5,False,True,,,,,,,,,
2011-12-29,3.6,6.3,4.720833333333333,False,4.0,8.0,5.625,False,,,,,0.0,51.05,7.48,0.0,113.0,4.708333333333333,False,False,,,,,,,,,
2011-12-30,-1.6,3.6,0.6875,False,2.0,5.0,3.375,False,,,,,0.0,97.92,11.2975,0.0,3032.0,283.9583333333333,True,True,,,,,,,,,
2011-12-31,-4.1,-1.0,-2.4125,False,0.0,4.0,1.7083333333333333,False,,,,,0.0,107.53,17.145833333333332,0.0,3600.0,748.9166666666666,True,True,,,,,,,,,
2012-01-01,-4.4,3.2,0.2125,False,0.0,7.0,3.0,False,,,,,0.0,49.57,6.782916666666666,0.0,0.0,0.0,False,False,,,,,,,,,
2012-01-02,2.7,5.7,4.404166666666667,False,2.0,5.0,3.75,False,,,,,0.0,20.89,2.5620833333333333,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,51.0,True
2012-01-03,1.6,4.1,2.8791666666666664,False,4.0,10.0,5.166666666666667,False,,,,,0.0,96.35,13.010833333333332,0.0,3600.0,354.625,True,True,,,,,,0.0,113.0,57.416666666666664,True
2012-01-04,0.8,4.5,2.983333333333333,False,4.0,8.0,6.208333333333333,False,,,,,0.0,25.88,3.2166666666666663,0.0,0.0,0.0,False,False,,,,,,0.0,100.0,72.45833333333333,True
2012-01-05,-1.8,1.7,0.2625,False,0.0,5.0,2.6666666666666665,False,,,,,0.0,61.73,8.189166666666667,0.0,3253.0,187.5,False,True,,,,,,0.0,113.0,56.833333333333336,False
2012-01-06,-3.5,0.6,-1.8291666666666666,False,3.0,6.0,4.541666666666667,False,,,,,0.0,114.96,16.50375,0.0,3600.0,590.25,True,True,,,,,,0.0,113.0,51.125,True
2012-01-07,-5.7,-0.3,-3.6875,False,0.0,5.0,1.7916666666666667,False,,,,,0.0,94.23,16.665833333333335,0.0,3473.0,596.0833333333334,True,True,,,,,,0.0,100.0,20.375,True
2012-01-08,-5.4,-0.7,-2.8958333333333335,False,0.0,3.0,1.6666666666666667,False,,,,,0.0,75.72,11.96125,0.0,0.0,0.0,False,False,,,,,,0.0,100.0,45.958333333333336,False
2012-01-09,-7.4,-3.4,-5.2625,False,1.0,3.0,1.5416666666666667,False,,,,,0.0,63.16,8.611666666666666,0.0,439.0,18.291666666666668,False,False,,,,,,0.0,100.0,49.625,False
2012-01-10,-3.4,1.5,-1.7458333333333333,False,0.0,4.0,2.125,False,,,,,0.0,83.79,15.387083333333335,0.0,1608.0,145.16666666666666,False,True,,,,,,0.0,113.0,69.875,True
2012-01-11,0.9,4.6,2.6875,False,2.0,6.0,3.875,False,,,,,0.0,98.52,14.074583333333335,0.0,2412.0,260.5416666666667,True,True,,,,,,0.0,113.0,50.083333333333336,False
2012-01-12,0.3,5.2,2.125,False,3.0,9.0,5.333333333333333,False,,,,,0.0,14.6,2.8220833333333335,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,49.583333333333336,True
2012-01-13,-2.8,1.2,-0.6166666666666667,False,4.0,8.0,7.166666666666667,True,,,,,0.0,96.07,11.351666666666667,0.0,2927.0,185.5,True,True,,,,,,0.0,113.0,62.166666666666664,False
2012-01-14,-2.8,-0.5,-1.5416666666666667,False,4.0,8.0,5.958333333333333,False,,,,,0.0,54.39,8.718333333333334,0.0,3.0,0.125,False,False,,,,,,38.0,100.0,89.75,False
2012-01-15,-3.6,-1.0,-2.183333333333333,False,0.0,4.0,2.0416666666666665,False,,,,,0.0,121.83,17.182916666666667,0.0,2867.0,255.125,True,True,,,,,,0.0,100.0,40.791666666666664,False
2012-01-16,-2.2,1.6,-0.3,False,0.0,1.0,0.875,False,,,,,0.0,34.96,6.4312499999999995,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,84.625,True
2012-01-17,0.1,2.1,1.2083333333333333,False,0.0,3.0,1.391304347826087,False,,,,,0.0,27.24,5.611666666666667,0.0,0.0,0.0,False,False,,,,,,100.0,113.0,106.5,False
2012-01-18,-0.4,1.7,0.9125,False,1.0,4.0,2.4166666666666665,False,,,,,0.0,43.09,7.716666666666666,0.0,0.0,0.0,False,False,,,,,,50.0,113.0,98.5,False
2012-01-19,0.0,2.0,1.2208333333333334,False,1.0,5.0,2.875,False,,,,,0.0,91.54,14.435416666666667,0.0,2818.0,242.95833333333334,False,True,,,,,,0.0,113.0,67.875,False
2012-01-20,-4.8,-1.1,-3.3166666666666664,False,1.0,4.0,2.5416666666666665,False,,,,,0.0,40.46,7.1504166666666675,0.0,0.0,0.0,False,False,,,,,,100.0,100.0,100.0,False
2012-01-21,-5.9,1.2,-2.6833333333333336,False,1.0,6.0,2.7916666666666665,False,,,,,0.0,61.56,11.536666666666667,0.0,644.0,45.833333333333336,False,True,,,,,,0.0,113.0,90.70833333333333,True
2012-01-22,-1.3,1.3,0.22083333333333333,False,2.0,6.0,3.7916666666666665,False,,,,,0.0,119.24,14.919166666666667,0.0,978.0,69.54166666666667,True,True,,,,,,25.0,113.0,93.91666666666667,False
2012-01-23,-3.1,-1.8,-2.3333333333333335,False,2.0,4.0,2.8333333333333335,False,,,,,0.0,54.82,9.264999999999999,0.0,0.0,0.0,False,False,,,,,,0.0,113.0,88.16666666666667,True
2012-01-24,-4.8,-1.5,-2.7125,False,1.0,3.0,2.2916666666666665,False,,,,,0.0,118.77,20.507083333333334,0.0,661.0,28.333333333333332,True,True,,,,,,0.0,100.0,58.0,True
2012-01-25,-4.4,-2.6,-3.6333333333333333,False,1.0,3.0,2.0416666666666665,False,,,,,0.0,73.35,12.609166666666667,0.0,665.0,27.708333333333332,False,True,,,,,,0.0,100.0,86.5,True
2012-01-26,-2.5,-0.4,-1.0916666666666666,False,0.0,5.0,2.8333333333333335,False,,,,,0.0,51.42,7.064583333333334,0.0,0.0,0.0,False,False,,,,,,25.0,113.0,91.25,False
2012-01-27,-2.7,-0.5,-1.5666666666666667,False,3.0,6.0,4.416666666666667,False,,,,,0.0,98.71,16.05,0.0,565.0,52.708333333333336,False,False,,,,,,38.0,100.0,91.70833333333333,False
2012-01-28,-2.0,-1.1,-1.6666666666666667,False,2.0,5.0,3.7083333333333335,False,,,,,0.0,42.7,7.927083333333333,0.0,0.0,0.0,False,False,,,,,,0.0,100.0,92.20833333333333,False
2012-01-29,-3.2,-0.4,-1.8291666666666666,False,1.0,6.0,2.6666666666666665,False,,,,,0.0,196.04,34.72833333333333,0.0,3600.0,945.625,True,True,,,,,,0.0,75.0,6.291666666666667,False
2012-01-30,-5.2,-0.3,-2.7416666666666667,False,0.0,3.0,1.0833333333333333,False,,,,,0.0,193.98,38.63166666666667,0.0,3600.0,983.2916666666666,True,True,,,,,,0.0,38.0,2.125,False
2012-01-31,-6.4,-1.2,-3.65,False,0.0,3.0,0.7916666666666666,False,,,,,0.0,210.22,42.125,0.0,3600.0,911.75,True,True,,,,,,13.0,100.0,70.45833333333333,False
2012-02-01,-9.5,-4.0,-6.158333333333334,False,0.0,4.0,1.5833333333333333,False,,,,,0.0,101.95,19.058333333333334,0.0,181.0,14.541666666666666,False,False,,,,,,0.0,113.0,71.54166666666667,False
2012-02-02,-13.9,-8.2,-11.3375,False,1.0,5.0,2.625,False,,,,,0.0,199.32,33.864583333333336,0.0,3369.0,499.9583333333333,True,True,,,,,,0.0,113.0,43.375,True
